OBJECTID,name,year,rate
79,Mills,2020,2.518796992
79,Mills,2021,2.952020202
79,Mills,2022,2.569868996
80,Montgomery,2001,3.016566265
80,Montgomery,2002,2.941520468
80,Montgomery,2003,2.73943662
80,Montgomery,2004,0.955801105
80,Montgomery,2005,0.911227154
80,Montgomery,2006,2.345165239
80,Montgomery,2007,2.374371859
80,Montgomery,2008,2.295652174
80,Montgomery,2009,0.749419954
80,Montgomery,2010,0.691629956
80,Montgomery,2011,0.652497343
80,Montgomery,2012,0.60170394
80,Montgomery,2013,0.59622196
80,Montgomery,2014,1.895486936
80,Montgomery,2015,1.887058824
80,Montgomery,2016,1.855981417
80,Montgomery,2017,1.842925659
80,Montgomery,2018,1.712514092
80,Montgomery,2019,1.827918171
80,Montgomery,2020,2.022818792
80,Montgomery,2021,1.946182728
80,Montgomery,2022,1.85483871
81,Adams,2001,3.153846154
81,Adams,2002,2.777327935
81,Adams,2003,2.952991453
81,Adams,2004,2.676855895
81,Adams,2005,2.647577093
81,Adams,2006,2.288537549
81,Adams,2007,2.38247012
81,Adams,2008,2.5
81,Adams,2009,2.402597403
81,Adams,2010,2.090909091
81,Adams,2011,2.066666667
81,Adams,2012,2.185654008
81,Adams,2013,2.044052863
81,Adams,2014,2.085972851
81,Adams,2015,2.09
81,Adams,2016,2.069306931
81,Adams,2017,2.193181818
81,Adams,2018,1.947643979
81,Adams,2019,2.239520958
81,Adams,2020,2.396341463
81,Adams,2021,2.855072464
81,Adams,2022,2.302325581
82,Henry,2001,3.951965066
82,Henry,2002,3.980434783
82,Henry,2003,3.63803681
82,Henry,2004,1.364573571
82,Henry,2005,1.286328461
82,Henry,2006,2.991035045
82,Henry,2007,2.832444783
82,Henry,2008,2.604584527
82,Henry,2009,1.008730692
82,Henry,2010,0.949501247
82,Henry,2011,0.986648865
82,Henry,2012,0.961290323
82,Henry,2013,0.919185283
82,Henry,2014,2.279116466
82,Henry,2015,2.307113543
82,Henry,2016,2.267520216
82,Henry,2017,2.286103542
82,Henry,2018,2.041256158
82,Henry,2019,2.069899244
82,Henry,2020,2.070917372
82,Henry,2021,2.102094241
82,Henry,2022,2.122654155
83,Jefferson,2001,3.933202358
83,Jefferson,2002,4.072614108
83,Jefferson,2003,3.651205937
83,Jefferson,2004,0
83,Jefferson,2005,0
83,Jefferson,2006,2.681303116
83,Jefferson,2007,2.791344668
83,Jefferson,2008,2.941666667
83,Jefferson,2009,0
83,Jefferson,2010,0
83,Jefferson,2011,0
83,Jefferson,2012,0
83,Jefferson,2013,0
83,Jefferson,2014,2.142857143
83,Jefferson,2015,2.417027417
83,Jefferson,2016,2.414201183
83,Jefferson,2017,2.191279887
83,Jefferson,2018,1.94081381
83,Jefferson,2019,2.194499018
83,Jefferson,2020,2.227737226
83,Jefferson,2021,2.426940639
83,Jefferson,2022,2.264026403
84,Union,2001,2.84180791
84,Union,2002,2.632876712
84,Union,2003,2.538764783
84,Union,2004,0.543178974
84,Union,2005,0.564779874
84,Union,2006,2.36809816
84,Union,2007,2.426143791
84,Union,2008,2.474784748
84,Union,2009,0.54587156
84,Union,2010,0.506214689
84,Union,2011,0.478488982
84,Union,2012,0.514871795
84,Union,2013,0.474257426
84,Union,2014,1.867446394
84,Union,2015,1.806451613
84,Union,2016,1.824902724
84,Union,2017,1.813461538
84,Union,2018,1.641207815
84,Union,2019,1.616838488
84,Union,2020,1.81195757
84,Union,2021,2.058558559
84,Union,2022,1.860851506
85,Wapello,2001,2.535700351
85,Wapello,2002,2.283735795
85,Wapello,2003,3.474824039
85,Wapello,2004,0.524477919
85,Wapello,2005,0.501664447
85,Wapello,2006,2.101219914
85,Wapello,2007,2.294990724
85,Wapello,2008,2.129755435
85,Wapello,2009,0.532447818
85,Wapello,2010,0.445292621
85,Wapello,2011,0.448762144
85,Wapello,2012,0.442485306
85,Wapello,2013,0.479140329
85,Wapello,2014,1.878244153
85,Wapello,2015,2.076491228
85,Wapello,2016,2.191176471
85,Wapello,2017,2.334887335
85,Wapello,2018,2.000330907
85,Wapello,2019,2.089730467
85,Wapello,2020,4.296089385
85,Wapello,2021,2.245317003
85,Wapello,2022,2.195749057
86,Clarke,2001,2.732824427
86,Clarke,2002,2.647230321
86,Clarke,2003,2.387009472
86,Clarke,2004,0.486750349
86,Clarke,2005,0.472222222
86,Clarke,2006,2.396423249
86,Clarke,2007,2.457777778
86,Clarke,2008,2.349726776
86,Clarke,2009,0.424129353
86,Clarke,2010,0.421185372
86,Clarke,2011,0.403055229
86,Clarke,2012,0.376734258
86,Clarke,2013,0.352878465
86,Clarke,2014,1.740779768
86,Clarke,2015,1.664676617
86,Clarke,2016,1.722567288
86,Clarke,2017,1.777895855
86,Clarke,2018,1.794475138
86,Clarke,2019,1.758314856
86,Clarke,2020,2.007741935
86,Clarke,2021,1.85315534
86,Clarke,2022,1.819460727
87,Lucas,2001,2.842391304
87,Lucas,2002,2.700361011
87,Lucas,2003,2.734797297
87,Lucas,2004,0.219512195
87,Lucas,2005,0.251177394
87,Lucas,2006,2.463190184
87,Lucas,2007,2.383502171
87,Lucas,2008,2.335866261
87,Lucas,2009,0
87,Lucas,2010,0
87,Lucas,2011,0
87,Lucas,2012,0
87,Lucas,2013,0
87,Lucas,2014,1.896453901
87,Lucas,2015,1.902985075
87,Lucas,2016,1.897125567
87,Lucas,2017,1.882075472
87,Lucas,2018,1.8
87,Lucas,2019,1.743813683
87,Lucas,2020,1.828746177
87,Lucas,2021,1.771048744
87,Lucas,2022,1.857798165
88,Monroe,2001,2.931707317
88,Monroe,2002,2.640798226
88,Monroe,2003,3.370572207
88,Monroe,2004,0
88,Monroe,2005,0
88,Monroe,2006,2.801909308
88,Monroe,2007,3.016393443
88,Monroe,2008,3.092105263
88,Monroe,2009,0
88,Monroe,2010,0
88,Monroe,2011,0
88,Monroe,2012,0
88,Monroe,2013,0
88,Monroe,2014,2.652272727
88,Monroe,2015,2.546840959
88,Monroe,2016,2.683371298
88,Monroe,2017,2.726618705
88,Monroe,2018,2.67370892
88,Monroe,2019,2.48245614
88,Monroe,2020,2.581235698
88,Monroe,2021,2.869109948
88,Monroe,2022,2.434782609
89,Des Moines,2001,3.131386861
89,Des Moines,2002,3.016057092
89,Des Moines,2003,2.686810943
89,Des Moines,2004,0.943117673
89,Des Moines,2005,0.815605447
89,Des Moines,2006,2.638968481
89,Des Moines,2007,2.351831701
89,Des Moines,2008,2.355014535
89,Des Moines,2009,0.766295171
89,Des Moines,2010,0.715894869
89,Des Moines,2011,0.704280156
89,Des Moines,2012,0.677053824
89,Des Moines,2013,0.680131658
89,Des Moines,2014,1.983156581
89,Des Moines,2015,1.898787879
89,Des Moines,2016,1.957002845
89,Des Moines,2017,1.968171484
89,Des Moines,2018,1.840628853
89,Des Moines,2019,1.843964978
89,Des Moines,2020,2.030367989
89,Des Moines,2021,2.133136095
89,Des Moines,2022,1.928424658
90,Fremont,2001,2.879017013
90,Fremont,2002,2.783783784
90,Fremont,2003,2.605263158
90,Fremont,2004,2.534804754
90,Fremont,2005,2.289269051
90,Fremont,2006,2.512690355
90,Fremont,2007,2.559585492
90,Fremont,2008,2.393887946
90,Fremont,2009,2.44646098
90,Fremont,2010,2.270223752
90,Fremont,2011,2.227350427
90,Fremont,2012,2.166666667
90,Fremont,2013,2.059139785
90,Fremont,2014,2.273809524
90,Fremont,2015,2.373716632
90,Fremont,2016,2.264583333
90,Fremont,2017,2.399484536
90,Fremont,2018,2.210772834
90,Fremont,2019,2.165644172
90,Fremont,2020,2.430894309
90,Fremont,2021,2.25708061
90,Fremont,2022,2.114052953
91,Page,2001,3.591939547
91,Page,2002,3.272619048
91,Page,2003,2.838974359
91,Page,2004,0.540950455
91,Page,2005,0.575787402
91,Page,2006,2.844354018
91,Page,2007,2.865546218
91,Page,2008,2.506861848
91,Page,2009,0.396085741
91,Page,2010,0.368374558
91,Page,2011,0.386554622
91,Page,2012,0.339333933
91,Page,2013,1.214349776
91,Page,2014,2.452173913
91,Page,2015,2.320036265
91,Page,2016,2.320976492
91,Page,2017,2.355454545
91,Page,2018,2.044751831
91,Page,2019,2.033167496
91,Page,2020,2.019861831
91,Page,2021,2.169144981
91,Page,2022,2.365656566
92,Taylor,2001,2.550218341
92,Taylor,2002,2.433884298
92,Taylor,2003,2.497826087
92,Taylor,2004,2.387614679
92,Taylor,2005,2.56127451
92,Taylor,2006,2.257918552
92,Taylor,2007,2.265765766
92,Taylor,2008,2.304651163
92,Taylor,2009,2.00203252
92,Taylor,2010,1.911439114
92,Taylor,2011,1.911985019
92,Taylor,2012,1.896810507
92,Taylor,2013,1.913865546
92,Taylor,2014,2.022075055
92,Taylor,2015,1.987341772
92,Taylor,2016,2.054669704
92,Taylor,2017,2.215686275
92,Taylor,2018,1.997826087
92,Taylor,2019,2.065217391
92,Taylor,2020,1.958762887
92,Taylor,2021,2.164759725
92,Taylor,2022,2.142857143
93,Ringgold,2001,2.86440678
93,Ringgold,2002,2.296187683
93,Ringgold,2003,2.318452381
93,Ringgold,2004,2.369369369
93,Ringgold,2005,2.358024691
93,Ringgold,2006,2.355828221
93,Ringgold,2007,2.431677019
93,Ringgold,2008,2.36746988
93,Ringgold,2009,2.38253012
93,Ringgold,2010,2.224489796
93,Ringgold,2011,2.225714286
93,Ringgold,2012,2.059895833
93,Ringgold,2013,2.108187135
93,Ringgold,2014,2.171597633
93,Ringgold,2015,2.181008902
93,Ringgold,2016,2.195845697
93,Ringgold,2017,2.3125
93,Ringgold,2018,2.440273038
93,Ringgold,2019,1.994459834
93,Ringgold,2020,1.84
93,Ringgold,2021,2.565217391
93,Ringgold,2022,2.170278638
94,Van Buren,2001,3.134433962
94,Van Buren,2002,3.055172414
94,Van Buren,2003,2.964454976
94,Van Buren,2004,2.866834171
94,Van Buren,2005,2.990407674
94,Van Buren,2006,2.86407767
94,Van Buren,2007,2.673378076
94,Van Buren,2008,2.78708134
94,Van Buren,2009,2.327868852
94,Van Buren,2010,2.106425703
94,Van Buren,2011,2.063157895
94,Van Buren,2012,2.015250545
94,Van Buren,2013,1.875278396
94,Van Buren,2014,2.239130435
94,Van Buren,2015,1.94600939
94,Van Buren,2016,1.95308642
94,Van Buren,2017,2.056847545
94,Van Buren,2018,2.053846154
94,Van Buren,2019,1.9075
94,Van Buren,2020,1.919799499
94,Van Buren,2021,1.9875
94,Van Buren,2022,1.739224138
95,Davis,2001,3.299465241
95,Davis,2002,3.269021739
95,Davis,2003,3.193467337
95,Davis,2004,0
95,Davis,2005,0
95,Davis,2006,3.02955665
95,Davis,2007,3.06234414
95,Davis,2008,2.985507246
95,Davis,2009,0
95,Davis,2010,0
95,Davis,2011,0
95,Davis,2012,0
95,Davis,2013,0
95,Davis,2014,2.532359081
95,Davis,2015,2.686534216
95,Davis,2016,2.293457944
95,Davis,2017,2.057093426
95,Davis,2018,1.945072698
95,Davis,2019,1.886153846
95,Davis,2020,1.977124183
95,Davis,2021,2.200716846
95,Davis,2022,2.244897959
96,Decatur,2001,2.34796748
96,Decatur,2002,2.019471488
96,Decatur,2003,2.134146341
96,Decatur,2004,2.251599147
96,Decatur,2005,2.072243346
96,Decatur,2006,2.215163934
96,Decatur,2007,2.208588957
96,Decatur,2008,2.046345811
96,Decatur,2009,1.855946399
96,Decatur,2010,1.679136691
96,Decatur,2011,1.608695652
96,Decatur,2012,1.696562033
96,Decatur,2013,1.592424242
96,Decatur,2014,1.658536585
96,Decatur,2015,1.61722488
96,Decatur,2016,1.662229617
96,Decatur,2017,1.775322284
96,Decatur,2018,1.695121951
96,Decatur,2019,1.681184669
96,Decatur,2020,1.615
96,Decatur,2021,1.837383178
96,Decatur,2022,1.54375
97,Wayne,2001,2.321353066
97,Wayne,2002,2.289527721
97,Wayne,2003,2.284782609
97,Wayne,2004,1.946791862
97,Wayne,2005,2.006299213
97,Wayne,2006,2.057142857
97,Wayne,2007,2.121212121
97,Wayne,2008,2.080139373
97,Wayne,2009,2.010714286
97,Wayne,2010,1.983636364
97,Wayne,2011,1.837412587
97,Wayne,2012,1.872791519
97,Wayne,2013,1.89943074
97,Wayne,2014,1.894026975
97,Wayne,2015,1.810763889
97,Wayne,2016,1.84
97,Wayne,2017,1.935779817
97,Wayne,2018,1.95505618
97,Wayne,2019,1.892531876
97,Wayne,2020,1.770197487
97,Wayne,2021,1.847549909
97,Wayne,2022,1.835489834
98,Appanoose,2001,2.460710441
98,Appanoose,2002,2.453450164
98,Appanoose,2003,2.372881356
98,Appanoose,2004,0.608267717
98,Appanoose,2005,0.605476673
98,Appanoose,2006,2.261980831
98,Appanoose,2007,2.168945313
98,Appanoose,2008,2.203219316
98,Appanoose,2009,0.608024691
98,Appanoose,2010,0.656684492
98,Appanoose,2011,0.649681529
98,Appanoose,2012,0.625
98,Appanoose,2013,0.668171558
98,Appanoose,2014,2.13258427
98,Appanoose,2015,2.113101904
98,Appanoose,2016,1.817652764
98,Appanoose,2017,1.793333333
98,Appanoose,2018,1.615252785
98,Appanoose,2019,1.891393443
98,Appanoose,2020,1.927597062
98,Appanoose,2021,1.930810811
98,Appanoose,2022,2.021348315
99,Lee,2001,2.633165829
99,Lee,2002,2.523560209
99,Lee,2003,2.377906977
99,Lee,2004,0
99,Lee,2005,0
99,Lee,2006,2.262261014
99,Lee,2007,2.353893263
99,Lee,2008,2.111154907
99,Lee,2009,0
99,Lee,2010,0.438162544
99,Lee,2011,0
99,Lee,2012,0
99,Lee,2013,0
99,Lee,2014,1.882621951
99,Lee,2015,2.094413166
99,Lee,2016,2.099559471
99,Lee,2017,1.868639053
99,Lee,2018,1.850456168
99,Lee,2019,1.845275591
99,Lee,2020,1.898538961
99,Lee,2021,1.838347373
99,Lee,2022,1.904351396
